🕘️更新时间,#genre#
CCTV5+体育赛事,http://219.128.121.202:59901/tsfile/live/1005_1.m3u8#http://60.214.104.110:352/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0#http://223.145.224.77:8000/udp/239.76.253.168:9000#http://lt.hxtre.com:35455/itv/1000000005000265016.m3u8?cdn=ystenlive#http://120.234.5.29:6000/udp/239.20.0.203:2204#http://223.145.224.76:8000/udp/239.76.253.168:9000#http://183.215.211.219:9998/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0#http://omnix.cn:4000/udp/225.1.8.20:8004#http://113.109.251.18:9999/udp/239.77.0.87:5146#http://61.138.128.226:19901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0#https://www.freetv.top/migu/641886773.m3u8?migutoken=21c23fcaff7e7a82aa520fc15813e6896ca424dc252d40d750cae121ec1d821b7ee9f67e7e361a2299c83415fc12c810f27816d6433288b01f7f637cd82c2a8b07e616a7d1042eccab80bbec3d#http://222.65.166.8:9003//hls/18/index.m3u8#http://qjrhc.jydjd.top:2911/udp/224.1.100.26:11111#http://221.226.4.10:9901/tsfile/live/0005_1.m3u8#http://219.159.194.147:8181/tsfile/live/faacts/1100_1.m3u8?key=txiptv&playlive=1&authid=0#http://dsm.huarunguoji.top:35455/itv/1000000005000265016.m3u8?cdn=ystenlive#http://220.170.241.204:9901/tsfile/live/0016_1.m3u8#http://218.58.136.82:352/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0#http://60.209.125.254:352/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0#http://qjrhc.jydjd.top:2911/udp/224.1.100.25:11111#http://222.174.239.62:352/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0#https://www.freetv.top/migu/641886773.m3u8?migutoken=d57fee211897159700add52df7fa3cc7a33c8a36badab30689bd7e02d578ef2c5a1f2dfec5736538ddf6531be37ece2b758f850641e3bdbf9d62e9df98d925e5a8986dc9134dbcea7e2157891f#http://nas.hssvm.com:8888/udp/225.1.1.121:5002#http://220.170.241.204:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0#http://2000.run:35455/itv/1000000005000265016.m3u8?cdn=ystenlive#http://221.0.78.198:1681/hls/10217/index.m3u8#http://125.82.171.210:8888/udp/235.254.199.121:7980#http://119.32.12.32:2901/udp/224.1.100.25:11111#http://111.160.17.2:59901/tsfile/live/0001_6.m3u8?key=txiptv&playlive=1&authid=0#http://ttkx.cc:1380/公开源/mg9.php?id=cctv5p#http://tv.20191209.xyz:37377/migu/641886773.m3u8?migutoken=dfc218ce4c1ff00475c0aef03e0b883bf8a277b36671d5ca1eb7cc5f7ce7919d01ee050351170891d6e103aa7adea25827c13c901ccf6cdf4a8a370e7fd90c8b198dcb1e8814bbf2ed4fb0c8#http://www.douzhicloud.site:35455/gaoma/cctv5p.m3u8#http://113.109.251.18:9999/udp/239.77.1.31:5146#http://14.112.86.85:4022/udp/239.77.0.87:5146#http://111.160.17.2:59901/tsfile/live/0001_6.m3u8#http://222.169.85.8:9901/tsfile/live/0116_1.m3u8#http://222.174.239.62:352/tsfile/live/0016_1.m3u8#http://gf.you123.fun:35455/itv/1000000005000265016.m3u8?cdn=ystenlive#http://113.101.119.26:8090/hls/10/index.m3u8#https://www.freetv.top/migu/641886773.m3u8?migutoken=d7396c05a877872a7519b5df4582a7a4bdf13c82d09889e561f50d0035f006d199741b00d465e4e41b0f706bccfe3420f5d427961e7698ad2a8b8d82d9d320a827310f6c8a7d1c8f203c91b392#http://114.252.238.87:8000/udp/239.3.1.130:8004#http://113.101.245.67:9988/udp/239.77.0.87:5146#http://nn.7x9d.cn/组播/咪咕视频.php?id=cctv5p#http://231114.xyz:35455/itv/1000000005000265016.m3u8?cdn=ystenlive#http://113.15.184.97:8181/tsfile/live/faacts/1100_1.m3u8?key=txiptv&playlive=1&authid=0#http://223.145.224.76:8000/udp/239.76.246.168:1234#http://223.145.224.77:8000/udp/239.76.246.168:1234#http://drive.mxmy.net:8888/udp/239.3.1.130:8004#http://60.7.56.33:4000/udp/239.253.92.82:8013#http://116.77.32.59:8277/streams/d/cctv5a/playlist.m3u8#https://www.freetv.top/migu/641886773.m3u8?migutoken=90ec1fec9d68b81a57600447989d07f36991aa61b8c4326b157e808a9708936512eae4c6777deb137597da627c6aeda1c609f4dd009d434672c6798fba04c925fe43bcecf3fa6847f848e962a8#http://14.19.151.0:9900/udp/239.77.0.87:5146#http://ott.eonn.cn:35455/itv/1000000005000265016.m3u8?cdn=ystenlive#http://home.dzlove.top:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV5+体育赛事,http://36.106.166.59:16777/udp/225.1.1.121:5002#http://z.b.bkpcp.top/m.php?id=cctv5p#http://150.158.112.123/公众号~玉玉软件库/mg.php?id=cctv5p#https://tvpull.careryun.com/tv/cctv5+.m3u8#https://www.freetv.top/migu/641886773.m3u8?migutoken=04826a9d5cfc1d3166ded238eb3806d3454207482687b55dbe79a6feb6b4c046e0698d1e7b284da304040eae0ba7b6e833ace3e48213d98981589f226722524cddab32a63d58c1c4e60a091000
CCTV5+体育赛事,http://221.226.4.10:9901/tsfile/live/0005_1.m3u8
CCTV5+体育赛事,http://218.58.136.82:352/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://58.19.38.162:9901/tsfile/live/1021_1.m3u8
CCTV5+体育赛事,http://222.174.239.62:352/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://175.18.189.238:9998/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://60.214.104.110:352/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://60.209.125.254:352/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://111.29.9.33:6610/000000001000/1000000001000020505/index.m3u8?channel-id=bestzb&Contentid=1000000001000020505&livemode=1&stbId=3
CCTV5+体育赛事,http://183.215.211.219:9998/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://36.44.157.12:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://175.31.21.146:4480/hls/6/index.m3u8
CCTV16奥林匹克,http://nn.7x9d.cn/组播/咪咕视频.php?id=cctv16
CCTV16奥林匹克,http://z.b.bkpcp.top/m.php?id=cctv16
CCTV16奥林匹克,http://36.106.166.59:16777/udp/225.1.2.237:5002#http://z.b.bkpcp.top/m.php?id=cctv16#http://www.douzhicloud.site:35455/itv/5000000008000023254.m3u8?cdn=bestzb#http://li0580.top:35455/rptv/G_CCTV-16-4K.m3u8?license=gitv
CCTV16奥林匹克,https://yunmei.tv/main/cctv-16.m3u8
CCTV16奥林匹克,http://113.195.13.72:9901/tsfile/live/1089_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV16奥林匹克,http://183.215.211.219:9998/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16奥林匹克,http://175.31.21.146:4480/hls/17/index.m3u8
CCTV16奥林匹克,http://222.219.183.103:8089/hls/16/index.m3u8
CCTV16奥林匹克,http://113.15.184.97:8181/tsfile/live/faacts/1111_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16奥林匹克,http://220.164.192.48:50085/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV16奥林匹克,http://219.135.180.210:18888/hls/31/index.m3u8
CCTV16奥林匹克,http://121.11.160.7:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16奥林匹克,http://111.160.17.2:59901/tsfile/live/0001_17.m3u8?key=txiptv&playlive=1&authid=0
CCTV16奥林匹克,http://58.221.214.82:9901/tsfile/live/0002_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV16奥林匹克,http://58.17.48.228:808/hls/25/index.m3u8
CCTV16奥林匹克,http://61.138.128.226:19901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16奥林匹克,http://231114.xyz:35455/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV16奥林匹克,http://szd5.com:35455/itv/1000000006000233002.m3u8?cdn=ystenlive
睛彩广场舞,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A62115/itv/1000000006000270003.m3u8%3Fcdn%3Dystenlive
咪咕直播1,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000005308&livemode=1&stbId=3
JJ斗地主,http://ttkx.cc:776/64ppp泄密/hy.php?id=14079954
NBA经典,https://www.freetv.top/migu/788815380.m3u8?migutoken=5e8001267fdcffff8a754058ac5b1777ec55c24c40ba7eaad6192f34a0340554e8ce14f09165c95069f457527709c9212f9ca475563c490b6d2314131207f24e2d744ba2a4ddea685e4c46a734
NBA经典,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=nbajd
五大联赛经典,https://www.freetv.top/migu/780288994.m3u8?migutoken=af9f9d3e162e34a63749265a2ee834a49cc26de0956ca0c75da1e96053c02c1c2d22589261c09cd5b2da8e30536a92281034093ec9b51b1f475102cbcd7c77ab8501ac86640d71d07102a8f47a
五大联赛经典,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=wdlsjd
中国足球风云,https://www.freetv.top/migu/788816794.m3u8?migutoken=cc656a0d9dfc65b1c50ed75ac4ce16ea9c61c753bfbb9bbd47c681b760f36bca51333d3faad5941c5be480bb1ef669b55a163b90b5dff0068919dd003edceb20af404d3aa58fe30424ecee6ddd
魅力足球,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031207
魅力足球,http://z.b.bkpcp.top/m.php?id=mlzq
魅力足球,http://111.29.9.33:6610/000000001000/5000000011000031207/index.m3u8?channel-id=bestzb&Contentid=5000000011000031207&livemode=1&stbId=3
魅力足球,https://www.freetv.top/migu/796070308.m3u8?migutoken=0a72668399c6f96d928c0bf0adbe330bbae95b55cfc10f2da9e830e2e06051b89a0e1db847eaa61f6b897e3efcb05ecc6160c2ce3c8073fb2d90c8ed191845e1ca16f6bcd3aaa13f6538d2074d
魅力足球,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=mlzq
赛事最经典,https://www.freetv.top/migu/646596895.m3u8?migutoken=38ce0d951df7082be60ff33a19846c9246596ed382eefeee2c494e99453e3b0c746f9877e870b1c71e50675018040ba8880667a466d4e791ac959f4591e02fa655699dad87ddb02dfd0c4d4027
赛事最经典,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=sszjd
掼蛋精英赛,https://www.freetv.top/migu/631354620.m3u8?migutoken=a91309362205bab6379c92574a9ccb9fb9c398a8cd8759b275b76e48175420172f3785ed677040ec1ab849ce1c120423bd055fee2a8dc4ce8dc4b384524ffc4d3f1d30eb02914144a80b37b38e
掼蛋精英赛,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=gdjys
体坛名栏汇,https://www.freetv.top/migu/629943305.m3u8?migutoken=c2677d9cdb10743db04357d49713c9c0e2e6a70ccd1d1153f4fcf28f7145dca36fba996c8b6932c04f3063c052dfe4e3056b53cfacbba452123d39afec1e90704fd0b5a1cf043db7bb9923ed89
体坛名栏汇,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=ttmlh
咪咕24小时体育台,https://www.freetv.top/migu/654102378.m3u8?migutoken=0e8bf027bfa2eb4db7d036aedc281f14d37b4f262f7dc4cf01fcc32f3204db10051398787d37b2970a161d223a9d56bfb31d6aa8bff0fe932fed825b97c9a28d6ce64412a95d56959ab349f4ad
咪咕24小时体育台,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=mg24hty
咪咕直播-1,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000005308&livemode=1&stbId=3
咪咕直播-2,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000005969&livemode=1&stbId=3
咪咕直播-3,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000007218&livemode=1&stbId=3
咪咕直播-4,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008001&livemode=1&stbId=3
咪咕直播-5,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008176&livemode=1&stbId=3
咪咕直播-6,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008379&livemode=1&stbId=3
咪咕直播-7,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000010129&livemode=1&stbId=3
咪咕直播-8,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000010948&livemode=1&stbId=3
咪咕直播-9,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000028638&livemode=1&stbId=3
咪咕直播-10,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000031494&livemode=1&stbId=3
咪咕直播-11,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000000097&livemode=1&stbId=3
咪咕直播-12,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000002019&livemode=1&stbId=3
咪咕直播-13,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000002809&livemode=1&stbId=3
咪咕直播-14,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000003915&livemode=1&stbId=3
咪咕直播-15,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000004193&livemode=1&stbId=3
咪咕直播-16,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000005837&livemode=1&stbId=3
咪咕直播-17,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000006077&livemode=1&stbId=3
咪咕直播-18,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000006658&livemode=1&stbId=3
咪咕直播-19,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000009788&livemode=1&stbId=3
咪咕直播-20,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000010833&livemode=1&stbId=3
咪咕直播-21,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000011297&livemode=1&stbId=3
咪咕直播-22,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000011518&livemode=1&stbId=3
咪咕直播-23,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000012558&livemode=1&stbId=3
咪咕直播-24,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000012616&livemode=1&stbId=3
咪咕直播-25,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000015470&livemode=1&stbId=3
咪咕直播-26,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000015560&livemode=1&stbId=3
咪咕直播-27,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000017678&livemode=1&stbId=3
咪咕直播-28,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000019839&livemode=1&stbId=3
咪咕直播-29,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000021904&livemode=1&stbId=3
咪咕直播-30,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000023434&livemode=1&stbId=3
咪咕直播-31,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000025380&livemode=1&stbId=3
咪咕直播-32,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000027691&livemode=1&stbId=3
咪咕直播-33,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000031669&livemode=1&stbId=3
咪咕直播-34,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011518&livemode=1&stbId=3
咪咕直播-35,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011519&livemode=1&stbId=3
咪咕直播-36,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011520&livemode=1&stbId=3
咪咕直播-37,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011521&livemode=1&stbId=3
咪咕直播-38,http://111.29.9.40:6610/000000001000/0/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011522&livemode=1&stbId=3
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721###HLS\\n
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40
纬来体育,http://50.7.234.10:8278/videolandsport/playlist.m3u8?tid=MD2D5343800653438006&ct=19234&tsum=1be724fb8246abfedaf2bd088ec98f03
纬来体育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8
纬来体育,https://www.freetv.top/migu/796071336.m3u8?migutoken=1cc947d86cb584c31c31c88c005d55965238dbfff7ed75fca8451aed0b564786fde7e4b327e93b92dc96ef57e64e3bb56e8a9e921338080cdae817cb6125d8450b687659ecfee06be9c5d53ac6
纬来体育,http://ku9.fr.to/smt.php?id=videolandsport
纬来体育,https://cloud.yumixiu768.com:443/tmp/123.m3u8
纬来体育,rtmp://220.130.201.73/sat/tv721
纬来体育,rtmp://59.124.75.150/sat/tv721
纬来体育,rtmp://59.124.75.138/sat/tv721
ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN体育1,http://50.7.234.10:8278/golfchannel_twn/playlist.m3u8?tid=MFBF2798068027980680&ct=18393&tsum=d8204023f67120512c75a8882f121120
ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741
NBA TV,http://170.yfvodcdn.com:19980/live/nbaTV2/hls.m3u8
皇马RMTV,https://rmtv.akamaized.net/hls/live/2043153/rmtv-es-web/bitrate_3.m3u8
红牛极限运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
迪拜体育2,https://svs.itworkscdn.net/smc4sportslive/smc4.smil/playlist.m3u8
美国摔跤,https://d2p372oxiwmcn1.cloudfront.net:443/hls/1080p/playlist.m3u8
摔跤格斗,https://d2p372oxiwmcn1.cloudfront.net/hls/1080p/playlist.m3u8
美国极限运动台,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8

电影频道,#genre#
CCTV6电影频道,http://nn.7x9d.cn/组播/咪咕视频.php?id=cctv6
CCTV6电影频道,http://z.b.bkpcp.top/m.php?id=cctv6
CCTV6电影频道,http://cdn.jdshipin.com:8880/ysp.php?id=cctv6
CCTV6电影频道,http://goo.bkpcp.top/mg/cctv6
CCTV6电影频道,https://tvpull.careryun.com/tv/cctv6.m3u8
CCTV6电影频道,http://36.106.166.59:16777/udp/225.1.1.195:5002#http://z.b.bkpcp.top/m.php?id=cctv6#http://jf.jxx2023.work:40446/tsfile/live/0006_1.m3u8?key=txiptv#https://tvpull.careryun.com/tv/cctv6.m3u8#https://www.freetv.top/migu/624878396.m3u8?migutoken=cf8aa2ae484a26a284790c996f43ed3d911dfba0ee5662ecc4c55b38098e9337cf10f0ac3894a85627dcfe0492addd1d07ff6e3aa6f467d0a2f30f53c4d0ce2a4686f74d46c050c0e010f46a65
CCTV6电影频道,https://www.shqsy.com/tv/zb/jxyh.php?id=cctv6
CCTV6电影频道,http://jf.jxx2023.work:40446/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6电影频道,http://58.19.38.162:9901/tsfile/live/1006_1.m3u8
CCTV6电影频道,http://222.174.239.62:352/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6电影频道,http://175.18.189.238:9998/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6电影频道,http://113.195.13.72:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6电影频道,http://113.57.111.4:1111/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6电影频道,http://42.227.91.217:9003/hls/6/index.m3u8
CCTV6电影频道,http://111.29.9.33:6610/000000001000/1000000001000016466/index.m3u8?channel-id=bestzb&Contentid=1000000001000016466&livemode=1&stbId=3
CCTV6电影频道,http://183.215.211.219:9998/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6电影频道,http://220.202.110.48:9003/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6电影频道,http://101.66.199.158:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
HBO（美）,http://50.7.234.10:8278/hbohd_twn/playlist.m3u8?tid=m8d785f4e022616401837&ct=17877&tsum=56e767abfc65234db52b017576b00403
北京IPTV淘电影,http://123.56.129.203:4241/udp/225.1.8.38:8002
东森洋片,http://50.7.234.10:8278/ettvwestern/playlist.m3u8?tid=mfdfc048e6c2416337202&ct=17874&tsum=cad39b26202d525ea820bee1d69e545f
东森洋片,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvwestern
龙祥电影,http://50.7.234.10:8278/xingwei_movie/playlist.m3u8?tid=MBAB2096754620967546&ct=18392&tsum=2c800c1f0b6cc98d2404608c294dcbc2
龙祥电影,https://haoyunlai.serv00.net/Smartv-1.php?id=lungxiangtime_twn
AMC电影,http://122.117.71.103:8559/http/61.222.53.250:8092/upload/115/AMC_TS-1111_1.m3u8
AMC电影,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A5050/litv/4gtv-4gtv017
AMC电影,http://61.221.215.25:8800/hls/43/index.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
北京影视,https://cdn.jsdelivr.net/gh/Meroser/Media_Coll@main/Meroser.mp4
北京IPTV淘Baby,http://123.56.129.203:4241/udp/225.1.8.36:8002
北京IPTV淘娱乐,http://123.56.129.203:4241/udp/225.1.8.61:8002
北京IPTV淘剧场,http://123.56.129.203:4241/udp/225.1.8.37:8002
北京IPTV萌宠TV,http://123.56.129.203:4241/udp/225.1.8.63:8002
天津影视,https://cdn.jsdelivr.net/gh/Meroser/Media_Coll@main/Meroser.mp4
天津影视,http://180.213.174.225:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
天津影视,http://60.30.73.2:59901/tsfile/live/0001_24.m3u8
东方影视,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000010000032212
东方影视,http://z.b.bkpcp.top/m.php?id=shys
东方影视,https://cdn.jsdelivr.net/gh/Meroser/Media_Coll@main/Meroser.mp4
东方影视,https://www.freetv.top/migu/617290047.m3u8?migutoken=86c02ad0875d5cc49d77bcc8bdb628f2c9d508ffc323b964a03c8f92dde4afafa0345cf5a8fefbdf915c748e3d11c6c18e27ae1e21a609cec31a45e6c437db26a7a243625f9cf35c271171a22c
东方影视,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=dfys
江苏影视,http://php.jdshipin.com/TVOD/iptv.php?id=jsys
江苏影视,https://cdn.jsdelivr.net/gh/Meroser/Media_Coll@main/Meroser.mp4
江苏影视,https://025365.xyz:8082/jstv.php?id=jsys
江苏影视,https://www.freetv.top/migu/626064697.m3u8?migutoken=fd72223e9156c997328e36da6d6ac3a68fb45563e2c52b881e7d1fd5f358a8ba39c001b4f8229e6005ee241be74cb0ca3829dd5c56953dd532de21aa678febae3e287fd4fab490c98d98313c26
江苏影视,http://43.248.100.135:999/咪咕.php?id=jsys
江苏影视,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=jsys
江苏影视,https://cntv.dfkj.live/jstv.php?id=jsys
南京影视,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
句容影视,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8
